gear,speed,rpm,throttle,brake,x,y,z,dist
3,93,4567.0,54,0,-1117.1517333984375,-1907.7794189453125,143.5538330078125,47.89180079331958
3,93,4573.0,54,0,-1117.4561767578125,-1908.0888671875,143.55081176757812,48.32591264705434
3,93,4577.0,54,0,-1117.7607421875,-1908.3983154296875,143.54774475097656,48.760110438555515
3,93,4580.0,54,0,-1118.065673828125,-1908.7081298828125,143.5446319580078,49.19482642664367
3,93,4584.0,54,0,-1118.3707275390625,-1909.01806640625,143.5415496826172,49.62971482099198
3,93,4587.0,54,0,-1118.6761474609375,-1909.3282470703125,143.53855895996094,50.065033459989195
3,93,4590.0,54,0,-1118.98193359375,-1909.6385498046875,143.53564453125,50.50069553072262
3,94,4594.0,54,0,-1119.2879638671875,-1909.9490966796875,143.53268432617188,50.936703159837755
3,94,4597.0,54,0,-1119.59423828125,-1910.2598876953125,143.5297088623047,51.373056142510926
3,94,4601.0,54,0,-1119.9007568359375,-1910.5709228515625,143.52671813964844,51.80975447913838
3,94,4606.0,54,0,-1120.207275390625,-1910.8822021484375,143.523681640625,52.24662705250162
3,94,4609.0,54,0,-1120.5142822265625,-1911.193603515625,143.5206298828125,52.6839293758711
3,94,4612.0,54,0,-1120.8216552734375,-1911.505126953125,143.5176544189453,53.12157523206337
3,94,4616.0,54,0,-1121.1292724609375,-1911.8167724609375,143.5147247314453,53.55947914807003
3,94,4619.0,54,0,-1121.4371337890625,-1912.12890625,143.5118408203125,53.99790179412384
3,94,4622.0,54,0,-1121.7452392578125,-1912.4410400390625,143.5089874267578,54.436495711093684
3,94,4624.0,54,0,-1122.0538330078125,-1912.7532958984375,143.50619506835938,54.87551919738856
3,94,4626.0,54,0,-1122.362548828125,-1913.0657958984375,143.50347900390625,55.31480166314076
3,94,4629.0,54,0,-1122.6717529296875,-1913.378662109375,143.50083923339844,55.754687342332296
3,94,4633.0,53,0,-1122.9810791015625,-1913.691650390625,143.49822998046875,56.19474546691077
3,95,4636.0,53,0,-1123.2906494140625,-1914.0048828125,143.49562072753906,56.63514884643445
3,95,4639.0,53,0,-1123.6007080078125,-1914.3179931640625,143.4929962158203,57.07580893298142
3,95,4641.0,53,0,-1123.910888671875,-1914.63134765625,143.49050903320312,57.51672759692037
3,95,4645.0,53,0,-1124.2213134765625,-1914.945068359375,143.4880828857422,57.95807793976154
3,95,4650.0,53,0,-1124.5321044921875,-1915.2586669921875,143.4857177734375,58.399598892436835
3,95,4652.0,53,0,-1124.8428955078125,-1915.572509765625,143.48330688476562,58.84129353154439
3,95,4653.0,53,0,-1125.1541748046875,-1915.8865966796875,143.48092651367188,59.28350508319681
3,95,4655.0,52,0,-1125.4659423828125,-1916.2005615234375,143.47854614257812,59.7259738527698
3,95,4657.0,52,0,-1125.7779541015625,-1916.5147705078125,143.47621154785156,60.16878763849901
