gear,speed,rpm,throttle,brake,x,y,z,dist
3,85,4090.0,33,0,-1118.32080078125,-1930.059814453125,143.8070068359375,64.78008247633592
3,85,4090.0,33,0,-1118.59521484375,-1930.343017578125,143.8056182861328,65.17442879085918
3,85,4089.0,33,0,-1118.869384765625,-1930.6260986328125,143.80419921875,65.56851766831726
3,85,4088.0,33,0,-1119.1439208984375,-1930.9090576171875,143.80279541015625,65.96277373451883
3,85,4087.0,34,0,-1119.4183349609375,-1931.19189453125,143.80140686035156,66.35685713397218
3,85,4087.0,34,0,-1119.692626953125,-1931.474853515625,143.80006408691406,66.75094302163784
3,85,4086.0,34,0,-1119.9671630859375,-1931.7579345703125,143.79873657226562,67.14528644308388
3,85,4087.0,34,0,-1120.24169921875,-1932.040771484375,143.79722595214844,67.5394553030274
3,85,4087.0,34,0,-1120.5164794921875,-1932.32373046875,143.7955780029297,67.93388235743106
3,85,4089.0,34,0,-1120.791259765625,-1932.606689453125,143.79380798339844,68.32830994074396
3,85,4090.0,34,0,-1121.0660400390625,-1932.8895263671875,143.79200744628906,68.72265009918674
3,85,4091.0,34,0,-1121.3409423828125,-1933.172607421875,143.79017639160156,69.11725057420355
3,85,4091.0,34,0,-1121.6158447265625,-1933.4554443359375,143.78843688964844,69.51167552831103
3,85,4091.0,33,0,-1121.890625,-1933.7384033203125,143.78675842285156,69.90610271140027
3,85,4090.0,32,0,-1122.16552734375,-1934.0213623046875,143.78514099121094,70.30061469033485
3,85,4090.0,32,0,-1122.4403076171875,-1934.30419921875,143.78346252441406,70.69495431030421
3,85,4089.0,32,0,-1122.715087890625,-1934.587158203125,143.78164672851562,71.08938210169785
3,85,4088.0,31,0,-1122.9898681640625,-1934.8701171875,143.77978515625,71.48381010648481
3,85,4087.0,30,0,-1123.2646484375,-1935.1529541015625,143.77792358398438,71.87815054833435
3,85,4085.0,30,0,-1123.5394287109375,-1935.435791015625,143.7760772705078,72.27249091844656
3,85,4085.0,30,0,-1123.814208984375,-1935.7186279296875,143.77410888671875,72.666831878989
3,85,4083.0,30,0,-1124.0889892578125,-1936.001220703125,143.77203369140625,73.06099831681072
3,85,4082.0,30,0,-1124.3638916015625,-1936.2838134765625,143.76974487304688,73.4552510439894
3,85,4081.0,30,0,-1124.6387939453125,-1936.5665283203125,143.7672882080078,73.84959228793802
3,85,4081.0,29,0,-1124.9136962890625,-1936.8492431640625,143.76466369628906,74.24393461325651
3,85,4080.0,29,0,-1125.1885986328125,-1937.1319580078125,143.7621612548828,74.63827614503934
3,85,4079.0,29,0,-1125.4632568359375,-1937.4146728515625,143.75979614257812,75.03244667308101
3,85,4079.0,29,0,-1125.73828125,-1937.697509765625,143.7573699951172,75.42696034138456
3,85,4080.0,29,0,-1126.01318359375,-1937.9803466796875,143.75486755371094,75.82138939808377
3,85,4081.0,29,0,-1126.2880859375,-1938.262939453125,143.75233459472656,76.21564361820012
3,85,4081.0,29,0,-1126.563232421875,-1938.545654296875,143.7498321533203,76.61015538349173
3,85,4082.0,29,0,-1126.838134765625,-1938.8282470703125,143.74729919433594,77.00440960360808
3,85,4082.0,29,0,-1127.1131591796875,-1939.1109619140625,143.74497985839844,77.39883512322642
3,85,4082.0,29,0,-1127.3880615234375,-1939.3934326171875,143.7428436279297,77.79299950543744
3,85,4082.0,29,0,-1127.6630859375,-1939.676025390625,143.74073791503906,78.18733633855894
3,85,4081.0,29,0,-1127.9381103515625,-1939.9583740234375,143.73875427246094,78.58149761725002
3,85,4080.0,29,0,-1128.213134765625,-1940.2406005859375,143.73683166503906,78.97557116029787
3,85,4079.0,29,0,-1128.4881591796875,-1940.5228271484375,143.73501586914062,79.36964419670831
3,85,4079.0,29,0,-1128.76318359375,-1940.804931640625,143.73324584960938,79.76362960990521
3,85,4078.0,29,0,-1129.0384521484375,-1941.0870361328125,143.73143005371094,80.15778569425106
3,85,4078.0,29,0,-1129.3134765625,-1941.369140625,143.72972106933594,80.55177083796892
3,85,4078.0,30,0,-1129.5885009765625,-1941.6513671875,143.72793579101562,80.94584373494315
3,85,4078.0,30,0,-1129.863525390625,-1941.933349609375,143.72618103027344,81.33974168335388
3,85,4078.0,30,0,-1130.1385498046875,-1942.2154541015625,143.72450256347656,81.73372669587793
3,84,4078.0,30,0,-1130.41357421875,-1942.4974365234375,143.72283935546875,82.1276242470734
3,84,4079.0,30,0,-1130.6885986328125,-1942.7791748046875,143.7209014892578,82.52134831641331
