x,y,z
-1233.5511474609375,-2047.813232421875,142.4320526123047
-1234.153076171875,-2048.437744140625,142.4225311279297
-1234.755126953125,-2049.062255859375,142.4120635986328
-1235.35693359375,-2049.687255859375,142.40127563476562
-1235.9586181640625,-2050.31201171875,142.3903045654297
-1236.5604248046875,-2050.936279296875,142.37823486328125
-1237.161865234375,-2051.56103515625,142.36691284179688
-1237.7628173828125,-2052.18603515625,142.3564910888672
-1238.3648681640625,-2052.810302734375,142.3446044921875
-1238.9664306640625,-2053.433837890625,142.3331756591797
-1239.567626953125,-2054.056640625,142.3230438232422
-1240.16943359375,-2054.679443359375,142.3127899169922
-1240.771728515625,-2055.3017578125,142.3019256591797
-1241.3741455078125,-2055.92431640625,142.29095458984375
-1241.9764404296875,-2056.5458984375,142.28038024902344
-1242.578857421875,-2057.167236328125,142.2700958251953
-1243.1812744140625,-2057.78857421875,142.2599639892578
-1243.7833251953125,-2058.40966796875,142.2497100830078
-1244.3853759765625,-2059.030517578125,142.2393341064453
-1244.9873046875,-2059.6513671875,142.22911071777344
-1245.588623046875,-2060.272705078125,142.21917724609375
-1246.1895751953125,-2060.894287109375,142.20938110351562
-1246.7901611328125,-2061.515869140625,142.19937133789062
-1247.390380859375,-2062.1376953125,142.189453125
-1247.9906005859375,-2062.758544921875,142.17941284179688
-1248.5906982421875,-2063.3798828125,142.16896057128906
-1249.1905517578125,-2064.00146484375,142.15823364257812
-1249.7904052734375,-2064.622802734375,142.14720153808594
-1250.3900146484375,-2065.244140625,142.13583374023438
-1250.9891357421875,-2065.86572265625,142.12400817871094
-1251.5877685546875,-2066.48779296875,142.11204528808594
-1252.1864013671875,-2067.10986328125,142.10037231445312
-1252.7847900390625,-2067.732177734375,142.08851623535156
-1253.3829345703125,-2068.35400390625,142.07679748535156
-1253.98095703125,-2068.9765625,142.0657958984375
-1254.5791015625,-2069.59814453125,142.05523681640625
-1255.177734375,-2070.21923828125,142.04464721679688
-1255.7763671875,-2070.839599609375,142.03421020507812
-1256.3751220703125,-2071.4599609375,142.02415466308594
-1256.9742431640625,-2072.079833984375,142.0139617919922
-1257.5738525390625,-2072.699462890625,142.0037384033203
-1258.17333984375,-2073.319091796875,141.99403381347656
-1258.773193359375,-2073.937744140625,141.984375
-1259.373291015625,-2074.5556640625,141.9748077392578
-1259.9735107421875,-2075.17333984375,141.96534729003906
-1260.5738525390625,-2075.79052734375,141.95602416992188
-1261.1741943359375,-2076.40771484375,141.94667053222656
-1261.775146484375,-2077.024169921875,141.93701171875
-1262.3759765625,-2077.640380859375,141.92709350585938
-1262.976806640625,-2078.255859375,141.91732788085938
-1263.577880859375,-2078.870849609375,141.90675354003906
